"","Study_id_f","first author","publication_date","semester","study design","population_category","historyofCOVID","country_clean","Country.Code","continent","Income group","GNI_per_c_WB","year_GNI","variant_clean","clean_vaccine","vac_type","dose_number","timing_of_dose_days","outcome_final","min_period_days","max_period_days","min_vac_intro","owid_vac_F40","owid_vac_F70","VE","LCL","UCL","include","justification","sensitivity","VE1","LCL.1","UCL.1","RR","RR.LCL","RR.UCL","ln.RR","SE.ln.RR"
"279",174,"Lytras",2022-06-14,"2022 (Jan-Jun)","Retrospective cohort","60-79 years","included","Greece","GRC","Europe","High income",19690,2019,"delta","Moderna mRNA-1273","mRNA","2","14+","death",NA,NA,2020-12-23,2021-07-09,2022-01-24,98.4,95.5,99.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280",174,"Lytras",2022-06-14,"2022 (Jan-Jun)","Retrospective cohort","60-79 years","included","Greece","GRC","Europe","High income",19690,2019,"delta","Moderna mRNA-1273","mRNA","2","6 months","death",NA,NA,2020-12-23,2021-07-09,2022-01-24,96.2,93.6,97.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281",174,"Lytras",2022-06-14,"2022 (Jan-Jun)","Retrospective cohort",">= 80 years","included","Greece","GRC","Europe","High income",19690,2019,"delta","Moderna mRNA-1273","mRNA","2","14+","death",NA,NA,2020-12-23,2021-07-09,2022-01-24,96.7,87.9,99.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282",174,"Lytras",2022-06-14,"2022 (Jan-Jun)","Retrospective cohort",">= 80 years","included","Greece","GRC","Europe","High income",19690,2019,"delta","Moderna mRNA-1273","mRNA","2","6 months","death",NA,NA,2020-12-23,2021-07-09,2022-01-24,92,80,96.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283",174,"Lytras",2022-06-14,"2022 (Jan-Jun)","Retrospective cohort","15-59 years","included","Greece","GRC","Europe","High income",19690,2019,"delta","Oxford/AstraZeneca ChAdOx1-S","Vectored","2","14+","severe",NA,NA,2020-12-23,2021-07-09,2022-01-24,97.8,95.3,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284",174,"Lytras",2022-06-14,"2022 (Jan-Jun)","Retrospective cohort","15-59 years","included","Greece","GRC","Europe","High income",19690,2019,"delta","Oxford/AstraZeneca ChAdOx1-S","Vectored","2","6 months","severe",NA,NA,2020-12-23,2021-07-09,2022-01-24,92.4,84,96.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285",174,"Lytras",2022-06-14,"2022 (Jan-Jun)","Retrospective cohort","60-79 years","included","Greece","GRC","Europe","High income",19690,2019,"delta","Oxford/AstraZeneca ChAdOx1-S","Vectored","2","14+","severe",NA,NA,2020-12-23,2021-07-09,2022-01-24,97.2,95.3,98.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286",174,"Lytras",2022-06-14,"2022 (Jan-Jun)","Retrospective cohort","60-79 years","included","Greece","GRC","Europe","High income",19690,2019,"delta","Oxford/AstraZeneca ChAdOx1-S","Vectored","2","6 months","severe",NA,NA,2020-12-23,2021-07-09,2022-01-24,90.3,87.4,92.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287",174,"Lytras",2022-06-14,"2022 (Jan-Jun)","Retrospective cohort",">= 80 years","included","Greece","GRC","Europe","High income",19690,2019,"delta","Oxford/AstraZeneca ChAdOx1-S","Vectored","2","14+","severe",NA,NA,2020-12-23,2021-07-09,2022-01-24,97.8,91.7,99.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",174,"Lytras",2022-06-14,"2022 (Jan-Jun)","Retrospective cohort",">= 80 years","included","Greece","GRC","Europe","High income",19690,2019,"delta","Oxford/AstraZeneca ChAdOx1-S","Vectored","2","6 months","severe",NA,NA,2020-12-23,2021-07-09,2022-01-24,92.4,72.7,97.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",174,"Lytras",2022-06-14,"2022 (Jan-Jun)","Retrospective cohort","15-59 years","included","Greece","GRC","Europe","High income",19690,2019,"delta","Oxford/AstraZeneca ChAdOx1-S","Vectored","2","14+","death",NA,NA,2020-12-23,2021-07-09,2022-01-24,97.5,89.7,99.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290",174,"Lytras",2022-06-14,"2022 (Jan-Jun)","Retrospective cohort","15-59 years","included","Greece","GRC","Europe","High income",19690,2019,"delta","Oxford/AstraZeneca ChAdOx1-S","Vectored","2","6 months","death",NA,NA,2020-12-23,2021-07-09,2022-01-24,94.5,77.2,98.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291",174,"Lytras",2022-06-14,"2022 (Jan-Jun)","Retrospective cohort","60-79 years","included","Greece","GRC","Europe","High income",19690,2019,"delta","Oxford/AstraZeneca ChAdOx1-S","Vectored","2","14+","death",NA,NA,2020-12-23,2021-07-09,2022-01-24,95.4,91.2,97.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292",174,"Lytras",2022-06-14,"2022 (Jan-Jun)","Retrospective cohort","60-79 years","included","Greece","GRC","Europe","High income",19690,2019,"delta","Oxford/AstraZeneca ChAdOx1-S","Vectored","2","6 months","death",NA,NA,2020-12-23,2021-07-09,2022-01-24,89.8,85.2,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293",174,"Lytras",2022-06-14,"2022 (Jan-Jun)","Retrospective cohort",">= 80 years","included","Greece","GRC","Europe","High income",19690,2019,"delta","Oxford/AstraZeneca ChAdOx1-S","Vectored","2","14+","death",NA,NA,2020-12-23,2021-07-09,2022-01-24,92.6,84.2,96.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294",174,"Lytras",2022-06-14,"2022 (Jan-Jun)","Retrospective cohort",">= 80 years","included","Greece","GRC","Europe","High income",19690,2019,"delta","Oxford/AstraZeneca ChAdOx1-S","Vectored","2","6 months","death",NA,NA,2020-12-23,2021-07-09,2022-01-24,83.4,69.6,90.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",174,"Lytras",2022-06-14,"2022 (Jan-Jun)","Retrospective cohort","15-59 years","included","Greece","GRC","Europe","High income",19690,2019,"delta","Janssen Ad26.COV2.S","Vectored","1","14+","severe",NA,NA,2020-12-23,2021-07-09,2022-01-24,85,73.9,91.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296",174,"Lytras",2022-06-14,"2022 (Jan-Jun)","Retrospective cohort","15-59 years","included","Greece","GRC","Europe","High income",19690,2019,"delta","Janssen Ad26.COV2.S","Vectored","1","6 months","severe",NA,NA,2020-12-23,2021-07-09,2022-01-24,91.7,84.4,95.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297",174,"Lytras",2022-06-14,"2022 (Jan-Jun)","Retrospective cohort","60-79 years","included","Greece","GRC","Europe","High income",19690,2019,"delta","Janssen Ad26.COV2.S","Vectored","1","14+","severe",NA,NA,2020-12-23,2021-07-09,2022-01-24,79.6,65.2,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298",174,"Lytras",2022-06-14,"2022 (Jan-Jun)","Retrospective cohort","60-79 years","included","Greece","GRC","Europe","High income",19690,2019,"delta","Janssen Ad26.COV2.S","Vectored","1","6 months","severe",NA,NA,2020-12-23,2021-07-09,2022-01-24,88.7,78.7,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299",174,"Lytras",2022-06-14,"2022 (Jan-Jun)","Retrospective cohort",">= 80 years","included","Greece","GRC","Europe","High income",19690,2019,"delta","Janssen Ad26.COV2.S","Vectored","1","14+","severe",NA,NA,2020-12-23,2021-07-09,2022-01-24,85,62.3,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",174,"Lytras",2022-06-14,"2022 (Jan-Jun)","Retrospective cohort",">= 80 years","included","Greece","GRC","Europe","High income",19690,2019,"delta","Janssen Ad26.COV2.S","Vectored","1","6 months","severe",NA,NA,2020-12-23,2021-07-09,2022-01-24,91.7,75.5,97.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301",174,"Lytras",2022-06-14,"2022 (Jan-Jun)","Retrospective cohort","15-59 years","included","Greece","GRC","Europe","High income",19690,2019,"delta","Janssen Ad26.COV2.S","Vectored","1","14+","death",NA,NA,2020-12-23,2021-07-09,2022-01-24,81.7,57.5,92.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",174,"Lytras",2022-06-14,"2022 (Jan-Jun)","Retrospective cohort","15-59 years","included","Greece","GRC","Europe","High income",19690,2019,"delta","Janssen Ad26.COV2.S","Vectored","1","6 months","death",NA,NA,2020-12-23,2021-07-09,2022-01-24,90.7,77.2,96.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303",174,"Lytras",2022-06-14,"2022 (Jan-Jun)","Retrospective cohort","60-79 years","included","Greece","GRC","Europe","High income",19690,2019,"delta","Janssen Ad26.COV2.S","Vectored","1","14+","death",NA,NA,2020-12-23,2021-07-09,2022-01-24,69.1,43.2,83.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304",174,"Lytras",2022-06-14,"2022 (Jan-Jun)","Retrospective cohort","60-79 years","included","Greece","GRC","Europe","High income",19690,2019,"delta","Janssen Ad26.COV2.S","Vectored","1","6 months","death",NA,NA,2020-12-23,2021-07-09,2022-01-24,84.3,67.9,92.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305",174,"Lytras",2022-06-14,"2022 (Jan-Jun)","Retrospective cohort",">= 80 years","included","Greece","GRC","Europe","High income",19690,2019,"delta","Janssen Ad26.COV2.S","Vectored","1","14+","death",NA,NA,2020-12-23,2021-07-09,2022-01-24,61.9,43.2,74.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306",174,"Lytras",2022-06-14,"2022 (Jan-Jun)","Retrospective cohort",">= 80 years","included","Greece","GRC","Europe","High income",19690,2019,"delta","Janssen Ad26.COV2.S","Vectored","1","6 months","death",NA,NA,2020-12-23,2021-07-09,2022-01-24,80.6,59.7,90.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307",178,"Lauring",2022-03-09,"2022 (Jan-Jun)","Test-negative case-control","general pop","excluded","USA","USA","North America","High income",66220,2019,"omicron","Multiple or heterologous RNA","mRNA","2","14+","severe",NA,NA,2020-12-13,2021-05-14,NA,65,51,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308",178,"Lauring",2022-03-09,"2022 (Jan-Jun)","Test-negative case-control","general pop","excluded","USA","USA","North America","High income",66220,2019,"delta","Multiple or heterologous RNA","mRNA","2","150+","severe",NA,NA,2020-12-13,2021-05-14,NA,85,83,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309",178,"Lauring",2022-03-09,"2022 (Jan-Jun)","Test-negative case-control","general pop","excluded","USA","USA","North America","High income",66220,2019,"delta","Multiple or heterologous RNA","mRNA","2",">150","severe",NA,NA,2020-12-13,2021-05-14,NA,90,85,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310",178,"Lauring",2022-03-09,"2022 (Jan-Jun)","Test-negative case-control","general pop","excluded","USA","USA","North America","High income",66220,2019,"delta","BioNTech/Pfizer BNT162b2","mRNA","2","14+","severe",NA,NA,2020-12-13,2021-05-14,NA,82,80,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311",178,"Lauring",2022-03-09,"2022 (Jan-Jun)","Test-negative case-control","general pop","excluded","USA","USA","North America","High income",66220,2019,"delta","Moderna mRNA-1273","mRNA","2","14+","severe",NA,NA,2020-12-13,2021-05-14,NA,88,86,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312",178,"Lauring",2022-03-09,"2022 (Jan-Jun)","Test-negative case-control","general pop","excluded","USA","USA","North America","High income",66220,2019,"alpha","BioNTech/Pfizer BNT162b2","mRNA","2","14+","severe",NA,NA,2020-12-13,2021-05-14,NA,82,77,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313",178,"Lauring",2022-03-09,"2022 (Jan-Jun)","Test-negative case-control","general pop","excluded","USA","USA","North America","High income",66220,2019,"alpha","Moderna mRNA-1273","mRNA","2","14+","severe",NA,NA,2020-12-13,2021-05-14,NA,90,85,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314",178,"Lauring",2022-03-09,"2022 (Jan-Jun)","Test-negative case-control","general pop","excluded","USA","USA","North America","High income",66220,2019,"other combinations","Multiple or heterologous RNA","mRNA","1","14+","severe",NA,NA,2020-12-13,2021-05-14,NA,77,71,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315",194,"Smid",2022-10-15,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","Czech Republic","CZE","Europe","High income",22100,2019,"omicron","BioNTech/Pfizer BNT162b2","mRNA","1","14-74","infection",NA,NA,2020-12-23,2021-07-16,NA,31,28,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",194,"Smid",2022-10-15,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","Czech Republic","CZE","Europe","High income",22100,2019,"omicron","BioNTech/Pfizer BNT162b2","mRNA","2","14-74","infection",NA,NA,2020-12-23,2021-07-16,NA,49,48,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",194,"Smid",2022-10-15,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","Czech Republic","CZE","Europe","High income",22100,2019,"omicron","BioNTech/Pfizer BNT162b2","mRNA","1","75+","infection",NA,NA,2020-12-23,2021-07-16,NA,53,46,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318",194,"Smid",2022-10-15,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","Czech Republic","CZE","Europe","High income",22100,2019,"omicron","BioNTech/Pfizer BNT162b2","mRNA","2","135+","infection",NA,NA,2020-12-23,2021-07-16,NA,11,10,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",194,"Smid",2022-10-15,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","Czech Republic","CZE","Europe","High income",22100,2019,"omicron","BioNTech/Pfizer BNT162b2","mRNA","1","14-74","severe",NA,NA,2020-12-23,2021-07-16,NA,41,-3,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320",194,"Smid",2022-10-15,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","Czech Republic","CZE","Europe","High income",22100,2019,"omicron","BioNTech/Pfizer BNT162b2","mRNA","2","14-74","severe",NA,NA,2020-12-23,2021-07-16,NA,46,28,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321",194,"Smid",2022-10-15,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","Czech Republic","CZE","Europe","High income",22100,2019,"omicron","BioNTech/Pfizer BNT162b2","mRNA","1","75+","severe",NA,NA,2020-12-23,2021-07-16,NA,4,-287,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",194,"Smid",2022-10-15,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","Czech Republic","CZE","Europe","High income",22100,2019,"omicron","BioNTech/Pfizer BNT162b2","mRNA","2","135+","severe",NA,NA,2020-12-23,2021-07-16,NA,34,24,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",194,"Smid",2022-10-15,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","Czech Republic","CZE","Europe","High income",22100,2019,"omicron","Moderna mRNA-1273","mRNA","1","14-74","infection",NA,NA,2020-12-23,2021-07-16,NA,49,42,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324",194,"Smid",2022-10-15,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","Czech Republic","CZE","Europe","High income",22100,2019,"omicron","Moderna mRNA-1273","mRNA","2","14-74","infection",NA,NA,2020-12-23,2021-07-16,NA,48,44,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325",194,"Smid",2022-10-15,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","Czech Republic","CZE","Europe","High income",22100,2019,"omicron","Moderna mRNA-1273","mRNA","1","75+","infection",NA,NA,2020-12-23,2021-07-16,NA,60,36,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326",194,"Smid",2022-10-15,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","Czech Republic","CZE","Europe","High income",22100,2019,"omicron","Moderna mRNA-1273","mRNA","2","135+","infection",NA,NA,2020-12-23,2021-07-16,NA,20,17,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",194,"Smid",2022-10-15,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","Czech Republic","CZE","Europe","High income",22100,2019,"omicron","Moderna mRNA-1273","mRNA","1","14-74","severe",NA,NA,2020-12-23,2021-07-16,NA,56,-78,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",194,"Smid",2022-10-15,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","Czech Republic","CZE","Europe","High income",22100,2019,"omicron","Moderna mRNA-1273","mRNA","2","14-74","severe",NA,NA,2020-12-23,2021-07-16,NA,51,-20,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",194,"Smid",2022-10-15,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","Czech Republic","CZE","Europe","High income",22100,2019,"omicron","Moderna mRNA-1273","mRNA","1","75+","severe",NA,NA,2020-12-23,2021-07-16,NA,-160,-1743,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",194,"Smid",2022-10-15,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","Czech Republic","CZE","Europe","High income",22100,2019,"omicron","Moderna mRNA-1273","mRNA","2","135+","severe",NA,NA,2020-12-23,2021-07-16,NA,31,9,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",194,"Smid",2022-10-15,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","Czech Republic","CZE","Europe","High income",22100,2019,"omicron","Oxford/AstraZeneca ChAdOx1-S","Vectored","2","75-135","infection",NA,NA,2020-12-23,2021-07-16,NA,51,23,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332",194,"Smid",2022-10-15,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","Czech Republic","CZE","Europe","High income",22100,2019,"omicron","Oxford/AstraZeneca ChAdOx1-S","Vectored","2","135+","infection",NA,NA,2020-12-23,2021-07-16,NA,5,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333",194,"Smid",2022-10-15,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","Czech Republic","CZE","Europe","High income",22100,2019,"omicron","Oxford/AstraZeneca ChAdOx1-S","Vectored","2","75-135","severe",NA,NA,2020-12-23,2021-07-16,NA,-139,-861,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",194,"Smid",2022-10-15,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","Czech Republic","CZE","Europe","High income",22100,2019,"omicron","Oxford/AstraZeneca ChAdOx1-S","Vectored","2","135+","severe",NA,NA,2020-12-23,2021-07-16,NA,13,-8,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335",194,"Smid",2022-10-15,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","Czech Republic","CZE","Europe","High income",22100,2019,"omicron","Janssen Ad26.COV2.S","Vectored","1","14-74","infection",NA,NA,2020-12-23,2021-07-16,NA,47,45,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336",194,"Smid",2022-10-15,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","Czech Republic","CZE","Europe","High income",22100,2019,"omicron","Janssen Ad26.COV2.S","Vectored","1","135+","infection",NA,NA,2020-12-23,2021-07-16,NA,35,33,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337",194,"Smid",2022-10-15,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","Czech Republic","CZE","Europe","High income",22100,2019,"omicron","Janssen Ad26.COV2.S","Vectored","1","14-74","severe",NA,NA,2020-12-23,2021-07-16,NA,28,-22,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338",194,"Smid",2022-10-15,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","Czech Republic","CZE","Europe","High income",22100,2019,"omicron","Janssen Ad26.COV2.S","Vectored","1","135+","severe",NA,NA,2020-12-23,2021-07-16,NA,38,8,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339",194,"Smid",2022-10-15,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","Czech Republic","CZE","Europe","High income",22100,2019,"delta","BioNTech/Pfizer BNT162b2","mRNA","1","14-74","infection",NA,NA,2020-12-23,2021-07-16,NA,67,65,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340",194,"Smid",2022-10-15,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","Czech Republic","CZE","Europe","High income",22100,2019,"delta","BioNTech/Pfizer BNT162b2","mRNA","2","14-74","infection",NA,NA,2020-12-23,2021-07-16,NA,82,81,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341",194,"Smid",2022-10-15,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","Czech Republic","CZE","Europe","High income",22100,2019,"delta","BioNTech/Pfizer BNT162b2","mRNA","1","75+","infection",NA,NA,2020-12-23,2021-07-16,NA,61,51,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342",194,"Smid",2022-10-15,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","Czech Republic","CZE","Europe","High income",22100,2019,"delta","BioNTech/Pfizer BNT162b2","mRNA","2","135+","infection",NA,NA,2020-12-23,2021-07-16,NA,54,53,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343",194,"Smid",2022-10-15,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","Czech Republic","CZE","Europe","High income",22100,2019,"delta","BioNTech/Pfizer BNT162b2","mRNA","1","14-74","severe",NA,NA,2020-12-23,2021-07-16,NA,53,40,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",194,"Smid",2022-10-15,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","Czech Republic","CZE","Europe","High income",22100,2019,"delta","BioNTech/Pfizer BNT162b2","mRNA","2","14-74","severe",NA,NA,2020-12-23,2021-07-16,NA,80,72,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345",194,"Smid",2022-10-15,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","Czech Republic","CZE","Europe","High income",22100,2019,"delta","BioNTech/Pfizer BNT162b2","mRNA","1","75+","severe",NA,NA,2020-12-23,2021-07-16,NA,61,-20,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346",194,"Smid",2022-10-15,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","Czech Republic","CZE","Europe","High income",22100,2019,"delta","BioNTech/Pfizer BNT162b2","mRNA","2","135+","severe",NA,NA,2020-12-23,2021-07-16,NA,82,77,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347",194,"Smid",2022-10-15,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","Czech Republic","CZE","Europe","High income",22100,2019,"delta","Moderna mRNA-1273","mRNA","1","14-74","infection",NA,NA,2020-12-23,2021-07-16,NA,68,61,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348",194,"Smid",2022-10-15,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","Czech Republic","CZE","Europe","High income",22100,2019,"delta","Moderna mRNA-1273","mRNA","2","14-74","infection",NA,NA,2020-12-23,2021-07-16,NA,71,65,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349",194,"Smid",2022-10-15,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","Czech Republic","CZE","Europe","High income",22100,2019,"delta","Moderna mRNA-1273","mRNA","1","75+","infection",NA,NA,2020-12-23,2021-07-16,NA,67,34,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
